   40 1134    11.340
   44 1055    10.550
21332    1    0.010
20661    1    0.010
21328    1    0.010
21325    1    0.010
20703    1    0.010
21317    1    0.010
21315    1    0.010
20684    1    0.010
20687    1    0.010
21311    1    0.010
21310    1    0.010
20688    1    0.010
20689    1    0.010
21306    1    0.010
20690    1    0.010
21302    1    0.010
21186    1    0.010
20733    1    0.010
21208    1    0.010
20739    1    0.010
20743    1    0.010
21201    1    0.010
21200    1    0.010
21199    1    0.010
21196    1    0.010
21190    1    0.010
21189    1    0.010
20748    1    0.010
20728    1    0.010
20752    1    0.010
21183    1    0.010
20754    1    0.010
20755    1    0.010
20759    1    0.010
20760    1    0.010
20762    1    0.010
20763    1    0.010
20764    1    0.010
21167    1    0.010
20766    1    0.010
21239    1    0.010
21262    1    0.010
21261    1    0.010
21259    1    0.010
21257    1    0.010
20705    1    0.010
21253    1    0.010
20708    1    0.010
20709    1    0.010
21245    1    0.010
21241    1    0.010
20714    1    0.010
21796    1    0.010
20715    1    0.010
20717    1    0.010
21235    1    0.010
20718    1    0.010
20720    1    0.010
21229    1    0.010
21226    1    0.010
20722    1    0.010
21222    1    0.010
20724    1    0.010
20727    1    0.010
22388    1    0.010
19761    1    0.010
22418    1    0.010
19762    1    0.010
19767    1    0.010
22406    1    0.010
22404    1    0.010
22400    1    0.010
22399    1    0.010
22396    1    0.010
22395    1    0.010
22391    1    0.010
19790    1    0.010
19746    1    0.010
22385    1    0.010
22384    1    0.010
22379    1    0.010
22376    1    0.010
22370    1    0.010
22368    1    0.010
19845    1    0.010
22351    1    0.010
22350    1    0.010
22347    1    0.010
22345    1    0.010
19677    1    0.010
19624    1    0.010
22501    1    0.010
22496    1    0.010
19652    1    0.010
19655    1    0.010
22482    1    0.010
19661    1    0.010
22480    1    0.010
19665    1    0.010
19673    1    0.010
19676    1    0.010
19859    1    0.010
22468    1    0.010
22467    1    0.010
19687    1    0.010
19694    1    0.010
22451    1    0.010
22445    1    0.010
19730    1    0.010
22435    1    0.010
19739    1    0.010
19744    1    0.010
19745    1    0.010
22258    1    0.010
22288    1    0.010
22285    1    0.010
19917    1    0.010
19919    1    0.010
19925    1    0.010
22280    1    0.010
22279    1    0.010
22278    1    0.010
22277    1    0.010
22276    1    0.010
22275    1    0.010
19935    1    0.010
22290    1    0.010
22253    1    0.010
22252    1    0.010
19943    1    0.010
19946    1    0.010
22241    1    0.010
22240    1    0.010
22239    1    0.010
22238    1    0.010
19947    1    0.010
22236    1    0.010
22235    1    0.010
22312    1    0.010
19863    1    0.010
19867    1    0.010
19868    1    0.010
19869    1    0.010
19873    1    0.010
19878    1    0.010
22326    1    0.010
22325    1    0.010
19883    1    0.010
19887    1    0.010
22316    1    0.010
22507    1    0.010
19896    1    0.010
19898    1    0.010
19899    1    0.010
22305    1    0.010
19901    1    0.010
22301    1    0.010
22300    1    0.010
22299    1    0.010
19907    1    0.010
19912    1    0.010
19913    1    0.010
19534    1    0.010
19515    1    0.010
22655    1    0.010
22654    1    0.010
22652    1    0.010
22651    1    0.010
22649    1    0.010
22648    1    0.010
22646    1    0.010
19526    1    0.010
22642    1    0.010
19530    1    0.010
22639    1    0.010
22661    1    0.010
22631    1    0.010
19540    1    0.010
19542    1    0.010
19543    1    0.010
22626    1    0.010
22621    1    0.010
22619    1    0.010
19548    1    0.010
22614    1    0.010
22613    1    0.010
22610    1    0.010
19485    1    0.010
19442    1    0.010
19445    1    0.010
22725    1    0.010
22724    1    0.010
22721    1    0.010
22720    1    0.010
22719    1    0.010
19457    1    0.010
19466    1    0.010
19471    1    0.010
19482    1    0.010
22608    1    0.010
22693    1    0.010
22692    1    0.010
22684    1    0.010
22680    1    0.010
22673    1    0.010
22671    1    0.010
19492    1    0.010
19493    1    0.010
22668    1    0.010
22663    1    0.010
22662    1    0.010
22530    1    0.010
19577    1    0.010
19581    1    0.010
22550    1    0.010
22549    1    0.010
19584    1    0.010
19587    1    0.010
22539    1    0.010
19590    1    0.010
22535    1    0.010
19591    1    0.010
19592    1    0.010
19576    1    0.010
19597    1    0.010
22528    1    0.010
22525    1    0.010
22524    1    0.010
22522    1    0.010
22517    1    0.010
22516    1    0.010
22514    1    0.010
22513    1    0.010
19618    1    0.010
19619    1    0.010
22584    1    0.010
22606    1    0.010
22603    1    0.010
22601    1    0.010
22594    1    0.010
19560    1    0.010
22591    1    0.010
22590    1    0.010
22589    1    0.010
22588    1    0.010
22586    1    0.010
22585    1    0.010
22233    1    0.010
22581    1    0.010
22580    1    0.010
22578    1    0.010
19564    1    0.010
19567    1    0.010
22571    1    0.010
19572    1    0.010
22568    1    0.010
19573    1    0.010
19574    1    0.010
19575    1    0.010
21949    1    0.010
21974    1    0.010
21972    1    0.010
20115    1    0.010
20117    1    0.010
21966    1    0.010
21964    1    0.010
21962    1    0.010
20120    1    0.010
21957    1    0.010
20122    1    0.010
21952    1    0.010
21950    1    0.010
21975    1    0.010
21947    1    0.010
21946    1    0.010
20125    1    0.010
20128    1    0.010
21934    1    0.010
21932    1    0.010
21929    1    0.010
20137    1    0.010
21927    1    0.010
21925    1    0.010
20149    1    0.010
22012    1    0.010
22026    1    0.010
22025    1    0.010
22024    1    0.010
22023    1    0.010
22022    1    0.010
22021    1    0.010
22020    1    0.010
22018    1    0.010
22017    1    0.010
22016    1    0.010
22014    1    0.010
21917    1    0.010
22010    1    0.010
20080    1    0.010
22007    1    0.010
22005    1    0.010
20092    1    0.010
21990    1    0.010
20098    1    0.010
20105    1    0.010
20110    1    0.010
21979    1    0.010
20114    1    0.010
20243    1    0.010
21861    1    0.010
20221    1    0.010
20223    1    0.010
20227    1    0.010
20231    1    0.010
21847    1    0.010
20234    1    0.010
20239    1    0.010
21838    1    0.010
21834    1    0.010
20242    1    0.010
21832    1    0.010
20215    1    0.010
20245    1    0.010
20247    1    0.010
20262    1    0.010
20264    1    0.010
21815    1    0.010
20266    1    0.010
20271    1    0.010
21808    1    0.010
21806    1    0.010
21805    1    0.010
21802    1    0.010
21893    1    0.010
21916    1    0.010
20150    1    0.010
21911    1    0.010
21909    1    0.010
21908    1    0.010
21906    1    0.010
20152    1    0.010
21902    1    0.010
21901    1    0.010
20153    1    0.010
20155    1    0.010
22027    1    0.010
20159    1    0.010
21887    1    0.010
21886    1    0.010
20161    1    0.010
20162    1    0.010
20163    1    0.010
20164    1    0.010
20169    1    0.010
21875    1    0.010
21872    1    0.010
20179    1    0.010
20001    1    0.010
19989    1    0.010
22171    1    0.010
19990    1    0.010
19992    1    0.010
19993    1    0.010
19994    1    0.010
19996    1    0.010
19997    1    0.010
19998    1    0.010
19999    1    0.010
22159    1    0.010
20000    1    0.010
19973    1    0.010
20002    1    0.010
20003    1    0.010
22150    1    0.010
20006    1    0.010
20009    1    0.010
20014    1    0.010
22139    1    0.010
22138    1    0.010
22136    1    0.010
22133    1    0.010
22131    1    0.010
19959    1    0.010
19955    1    0.010
22227    1    0.010
22225    1    0.010
22222    1    0.010
19956    1    0.010
22219    1    0.010
22217    1    0.010
22214    1    0.010
19958    1    0.010
22211    1    0.010
22210    1    0.010
22127    1    0.010
19962    1    0.010
22206    1    0.010
22204    1    0.010
19965    1    0.010
19966    1    0.010
19967    1    0.010
19969    1    0.010
22192    1    0.010
22191    1    0.010
22188    1    0.010
19972    1    0.010
22048    1    0.010
20052    1    0.010
22072    1    0.010
20055    1    0.010
20056    1    0.010
22068    1    0.010
22064    1    0.010
22063    1    0.010
22059    1    0.010
22053    1    0.010
20066    1    0.010
22050    1    0.010
22079    1    0.010
20071    1    0.010
22045    1    0.010
20072    1    0.010
20073    1    0.010
22040    1    0.010
20074    1    0.010
22036    1    0.010
20079    1    0.010
22033    1    0.010
22031    1    0.010
22030    1    0.010
22097    1    0.010
22126    1    0.010
20016    1    0.010
22124    1    0.010
22123    1    0.010
22119    1    0.010
22114    1    0.010
22111    1    0.010
22109    1    0.010
22107    1    0.010
20039    1    0.010
20042    1    0.010
17771    1    0.010
20043    1    0.010
22095    1    0.010
22094    1    0.010
22092    1    0.010
22091    1    0.010
22089    1    0.010
22086    1    0.010
20046    1    0.010
22083    1    0.010
22082    1    0.010
22080    1    0.010
26715    1    0.010
26740    1    0.010
26739    1    0.010
26738    1    0.010
26736    1    0.010
26733    1    0.010
26730    1    0.010
26729    1    0.010
16242    1    0.010
16249    1    0.010
26723    1    0.010
16255    1    0.010
16257    1    0.010
16236    1    0.010
16262    1    0.010
16276    1    0.010
16282    1    0.010
16289    1    0.010
26698    1    0.010
26697    1    0.010
26696    1    0.010
26695    1    0.010
26694    1    0.010
16296    1    0.010
26692    1    0.010
26763    1    0.010
26786    1    0.010
16203    1    0.010
16204    1    0.010
26779    1    0.010
26777    1    0.010
16210    1    0.010
26771    1    0.010
26770    1    0.010
26769    1    0.010
26766    1    0.010
26764    1    0.010
26690    1    0.010
16219    1    0.010
26761    1    0.010
26760    1    0.010
26759    1    0.010
26754    1    0.010
26752    1    0.010
26751    1    0.010
26750    1    0.010
26749    1    0.010
26745    1    0.010
26744    1    0.010
26622    1    0.010
16325    1    0.010
26641    1    0.010
16326    1    0.010
26633    1    0.010
26632    1    0.010
26631    1    0.010
26630    1    0.010
16346    1    0.010
26626    1    0.010
26625    1    0.010
26624    1    0.010
26623    1    0.010
26645    1    0.010
26619    1    0.010
26618    1    0.010
26617    1    0.010
26615    1    0.010
16356    1    0.010
16358    1    0.010
26611    1    0.010
26608    1    0.010
26607    1    0.010
26605    1    0.010
16367    1    0.010
26671    1    0.010
26689    1    0.010
16298    1    0.010
26687    1    0.010
16299    1    0.010
26684    1    0.010
16300    1    0.010
26681    1    0.010
16302    1    0.010
16307    1    0.010
26673    1    0.010
26672    1    0.010
26794    1    0.010
26670    1    0.010
26668    1    0.010
26667    1    0.010
26666    1    0.010
26665    1    0.010
16312    1    0.010
26658    1    0.010
16314    1    0.010
26651    1    0.010
26647    1    0.010
16322    1    0.010
26887    1    0.010
26911    1    0.010
26907    1    0.010
26906    1    0.010
16148    1    0.010
26904    1    0.010
26903    1    0.010
26900    1    0.010
26895    1    0.010
16157    1    0.010
26891    1    0.010
26889    1    0.010
26888    1    0.010
16147    1    0.010
26886    1    0.010
26883    1    0.010
26881    1    0.010
26880    1    0.010
16163    1    0.010
26876    1    0.010
26875    1    0.010
26873    1    0.010
26870    1    0.010
26867    1    0.010
26866    1    0.010
26941    1    0.010
26961    1    0.010
26958    1    0.010
26957    1    0.010
26955    1    0.010
26953    1    0.010
26951    1    0.010
26950    1    0.010
26947    1    0.010
26946    1    0.010
26943    1    0.010
26942    1    0.010
26865    1    0.010
26936    1    0.010
16135    1    0.010
26934    1    0.010
26933    1    0.010
26930    1    0.010
26929    1    0.010
26928    1    0.010
16141    1    0.010
26923    1    0.010
26918    1    0.010
16145    1    0.010
26810    1    0.010
26826    1    0.010
26824    1    0.010
26822    1    0.010
16185    1    0.010
26819    1    0.010
26818    1    0.010
26817    1    0.010
26816    1    0.010
16186    1    0.010
26814    1    0.010
16187    1    0.010
26812    1    0.010
26827    1    0.010
26807    1    0.010
26805    1    0.010
16189    1    0.010
26803    1    0.010
26802    1    0.010
26801    1    0.010
26800    1    0.010
26799    1    0.010
26798    1    0.010
16191    1    0.010
26795    1    0.010
26843    1    0.010
26861    1    0.010
26859    1    0.010
26858    1    0.010
16168    1    0.010
16169    1    0.010
26852    1    0.010
26851    1    0.010
26849    1    0.010
26846    1    0.010
26845    1    0.010
16173    1    0.010
16369    1    0.010
26842    1    0.010
26839    1    0.010
26838    1    0.010
26837    1    0.010
16178    1    0.010
26835    1    0.010
16179    1    0.010
26832    1    0.010
26831    1    0.010
26830    1    0.010
26829    1    0.010
26291    1    0.010
26319    1    0.010
26318    1    0.010
26313    1    0.010
26306    1    0.010
26305    1    0.010
26304    1    0.010
16616    1    0.010
16617    1    0.010
16619    1    0.010
26297    1    0.010
26293    1    0.010
26292    1    0.010
26324    1    0.010
26290    1    0.010
26289    1    0.010
26286    1    0.010
26285    1    0.010
26284    1    0.010
16629    1    0.010
26282    1    0.010
26281    1    0.010
26280    1    0.010
26279    1    0.010
26276    1    0.010
16594    1    0.010
26376    1    0.010
16568    1    0.010
16569    1    0.010
26366    1    0.010
16579    1    0.010
26361    1    0.010
16587    1    0.010
26356    1    0.010
26355    1    0.010
26354    1    0.010
16589    1    0.010
26275    1    0.010
16602    1    0.010
26341    1    0.010
26340    1    0.010
26339    1    0.010
26338    1    0.010
26337    1    0.010
26336    1    0.010
26333    1    0.010
26332    1    0.010
